stock_id,feature_date,target,max_return,max_return_date,trading_days_count
2413,2024-03-31,0,0.030828516377649353,2024-04-01,22
2414,2024-03-31,0,0.03351955307262578,2024-04-09,22
2415,2024-03-31,0,0.02980132450331133,2024-04-09,22
2417,2024-03-31,1,0.09331797235023051,2024-04-02,22
2419,2024-03-31,1,0.07301587301587292,2024-04-08,22
2420,2024-03-31,1,0.05046728971962622,2024-04-15,22
2421,2024-03-31,0,0.030534351145038167,2024-04-01,22
2423,2024-03-31,1,0.1887254901960785,2024-04-30,22
2424,2024-03-31,0,0.011666666666666714,2024-04-01,22
2425,2024-03-31,1,0.0707762557077626,2024-04-10,22
2426,2024-03-31,0,0.027777777777777776,2024-04-10,22
2427,2024-03-31,1,0.3459915611814346,2024-04-22,22
2428,2024-03-31,0,0.041916167664670656,2024-04-09,22
2429,2024-03-31,0,0.02030456852791889,2024-04-11,22
2430,2024-03-31,0,0.016107382550335607,2024-04-09,22
2431,2024-03-31,0,0.045283018867924504,2024-04-10,22
2432,2024-03-31,1,0.05747126436781609,2024-05-03,22
2433,2024-03-31,0,0.009416195856873822,2024-04-24,22
2434,2024-03-31,1,0.10047095761381462,2024-05-03,21
2436,2024-03-31,0,0.023923444976076555,2024-04-10,22
2438,2024-03-31,0,0.004366812227074298,2024-04-01,22
2439,2024-03-31,1,0.10638297872340426,2024-04-10,22
2440,2024-03-31,1,0.2509225092250921,2024-04-22,22
2441,2024-03-31,0,0.035656401944894583,2024-04-10,22
2442,2024-03-31,1,0.24208566108007448,2024-04-29,22
2444,2024-03-31,0,0.008583690987124432,2024-04-10,22
2449,2024-03-31,0,0.037914691943127965,2024-04-08,21
2450,2024-03-31,0,0.007653061224489723,2024-04-01,22
2451,2024-03-31,1,0.07070707070707084,2024-04-10,22
2453,2024-03-31,1,0.0770491803278689,2024-04-10,22
2454,2024-03-31,0,0.029288702928870293,2024-04-11,22
2455,2024-03-31,0,0.04424778761061947,2024-04-08,22
2457,2024-03-31,1,0.06378986866791755,2024-04-18,22
2458,2024-03-31,1,0.08280254777070063,2024-04-29,22
2459,2024-03-31,1,0.0633093525179857,2024-05-03,22
2460,2024-03-31,1,0.12391930835734861,2024-04-09,22
2461,2024-03-31,1,0.12050739957716709,2024-04-29,22
2462,2024-03-31,0,0.014184397163120567,2024-04-10,22
2464,2024-03-31,1,0.2567132116004297,2024-04-10,22
2465,2024-03-31,1,0.2157676348547718,2024-04-15,22
2466,2024-03-31,0,0.022941970310391403,2024-04-15,22
2467,2024-03-31,1,0.16260162601626016,2024-04-09,22
2468,2024-03-31,0,0.021452145214521406,2024-04-01,22
2471,2024-03-31,0,0.03220338983050845,2024-04-10,22
2472,2024-03-31,1,0.11954992967651197,2024-05-03,22
2474,2024-03-31,0,0.0273972602739726,2024-05-03,22
2476,2024-03-31,1,0.14640883977900543,2024-04-10,22
2477,2024-03-31,1,0.10487804878048773,2024-04-09,22
2478,2024-03-31,1,0.059322033898305024,2024-05-03,22
2480,2024-03-31,0,0.011627906976744186,2024-04-01,22
2481,2024-03-31,1,0.054481546572935,2024-04-10,22
2482,2024-03-31,0,0.0058565153733529385,2024-04-01,22
2483,2024-03-31,1,0.06382978723404255,2024-04-10,22
2484,2024-03-31,0,0.013043478260869648,2024-04-02,22
2485,2024-03-31,0,0.01904761904761898,2024-04-01,22
2486,2024-03-31,1,0.29666666666666663,2024-04-03,22
2488,2024-03-31,1,0.07658643326039387,2024-04-11,22
2489,2024-03-31,1,0.11307420494699644,2024-04-29,22
2491,2024-03-31,1,0.08561643835616438,2024-04-11,22
2492,2024-03-31,1,0.11504424778761062,2024-04-02,22
2493,2024-03-31,1,0.24579124579124587,2024-04-12,22
